AGE,SEX,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
0,1,0,0,2,2,0.653621142348119,1.0,0,0.0,0.0,92101.0,12000.0,0,0.0,0,0,0
0,1,0,0,0,1,0.300497330390378,0.0,1,0.0,0.0,10238.0,13000.0,0,0.0,0,0,1
1,1,1,1,1,1,0.190250205436381,0.0,1,0.0,1.0,10238.0,11000.0,0,0.0,0,1,1
3,1,0,3,2,0,0.344829978720007,1.0,1,0.0,1.0,32765.0,12000.0,0,6.0,1,2,0
3,1,0,0,0,2,0.762169462060479,1.0,1,1.0,1.0,92101.0,10000.0,0,0.0,0,0,1
1,1,0,1,0,2,0.616289338575794,1.0,0,0.0,1.0,10238.0,14000.0,1,0.0,0,2,0
0,1,0,0,0,1,0.259522281891151,1.0,1,0.0,0.0,10238.0,11000.0,0,0.0,0,0,1
2,0,1,2,0,0,0.538507770935347,0.0,0,1.0,1.0,32765.0,8000.0,0,2.0,2,0,0
0,0,0,0,0,1,0.415385542506304,0.0,1,0.0,0.0,10238.0,13000.0,0,0.0,0,0,1
1,1,0,1,1,3,0.431242179025551,1.0,1,0.0,1.0,10238.0,8000.0,0,1.0,0,1,0
1,0,0,0,0,2,0.46579863199589,1.0,1,0.0,0.0,10238.0,14000.0,0,0.0,0,0,1
2,1,0,0,0,0,0.444347624418146,1.0,1,1.0,1.0,10238.0,10000.0,0,0.0,0,0,1
1,1,0,1,2,3,0.516817302420564,0.0,1,0.0,1.0,10238.0,11000.0,0,0.0,1,2,1
2,0,0,2,0,0,0.507467321014491,1.0,1,1.0,1.0,10238.0,11000.0,0,2.0,0,1,0
0,0,0,0,2,0,0.493550620297,0.0,1,0.0,1.0,10238.0,10000.0,0,0.0,0,0,0
0,0,0,0,1,1,0.431353416143122,0.0,1,0.0,0.0,10238.0,14000.0,0,0.0,0,0,1
3,0,0,1,0,2,0.685495905023472,1.0,0,1.0,1.0,10238.0,13000.0,0,0.0,1,0,0
2,1,0,2,0,0,0.47485078826476,0.0,1,0.0,1.0,32765.0,12000.0,1,3.0,1,2,1
1,1,0,1,2,2,0.600227475663906,0.0,0,0.0,0.0,32765.0,9000.0,0,2.0,1,1,1
1,1,0,1,2,3,0.376134528941777,1.0,1,0.0,0.0,10238.0,17000.0,0,0.0,0,0,0
1,1,0,1,0,0,0.497960506173253,1.0,1,1.0,1.0,10238.0,11000.0,0,2.0,0,1,0
1,0,0,1,0,2,0.698946033111071,1.0,0,0.0,0.0,32765.0,17000.0,0,0.0,0,0,0
1,1,0,1,0,0,0.753445823044908,1.0,1,0.0,0.0,32765.0,12000.0,0,4.0,0,1,0
0,0,0,0,0,0,0.44093631778644,0.0,1,1.0,1.0,10238.0,10000.0,0,0.0,0,0,1
0,1,1,0,2,1,0.16760972391714,1.0,1,0.0,0.0,10238.0,12000.0,0,0.0,0,0,1
2,0,0,2,0,0,0.552060627818666,1.0,1,1.0,0.0,10238.0,14000.0,0,2.0,0,2,0
0,1,0,0,1,1,0.230888176059576,0.0,1,0.0,0.0,10238.0,14000.0,0,0.0,0,0,1
0,0,0,0,0,1,0.342238915752367,0.0,1,0.0,1.0,10238.0,12000.0,0,0.0,0,0,1
2,1,0,2,2,2,0.479677164661931,0.0,0,1.0,0.0,10238.0,14000.0,0,1.0,0,2,0
2,0,0,2,0,2,0.725240130112678,1.0,0,1.0,1.0,10238.0,10000.0,0,3.0,0,0,0
3,1,0,3,2,2,0.416748642539247,1.0,1,1.0,1.0,32765.0,9000.0,0,10.0,1,3,1
2,0,0,2,0,0,0.624985992074956,0.0,1,1.0,1.0,10238.0,13000.0,0,1.0,1,4,0
3,0,0,0,2,2,0.740187089084327,1.0,1,1.0,1.0,10238.0,8000.0,0,0.0,0,0,1
1,0,0,0,2,2,0.555993590454166,1.0,0,1.0,1.0,10238.0,10000.0,0,0.0,0,0,1
0,1,0,0,2,0,0.491171431786865,1.0,1,1.0,0.0,32765.0,9000.0,0,0.0,0,0,1
1,0,0,1,2,2,0.550179149199463,1.0,1,1.0,1.0,10238.0,9000.0,0,0.0,0,0,0
2,0,0,2,2,2,0.616289338575794,1.0,0,1.0,1.0,10238.0,9000.0,0,3.0,0,3,0
0,0,0,0,2,0,0.493879991160395,1.0,1,0.0,0.0,10238.0,19000.0,0,0.0,0,0,1
0,1,0,0,0,1,0.3499147461715375,1.0,1,0.0,1.0,10238.0,12000.0,0,0.0,0,0,1
3,0,0,3,2,2,0.606497556770921,1.0,0,1.0,1.0,10238.0,9000.0,0,0.0,0,1,0
2,1,0,0,0,0,0.50590669561766,0.0,1,1.0,1.0,10238.0,4000.0,0,0.0,0,0,1
2,0,0,2,0,0,0.595112613275363,0.0,0,1.0,1.0,92101.0,14000.0,0,1.0,1,0,1
0,0,0,0,1,1,0.390850704093847,0.0,1,0.0,1.0,32765.0,10000.0,0,0.0,0,0,0
1,1,0,0,1,1,0.308649018200494,0.0,1,0.0,1.0,10238.0,14000.0,0,0.0,0,0,0
2,0,0,2,0,0,0.58962641366105,0.0,1,0.0,1.0,10238.0,13000.0,0,2.0,0,0,0
1,0,0,0,0,2,0.531734090552737,1.0,1,1.0,1.0,10238.0,14000.0,0,0.0,0,0,1
1,1,0,0,2,2,0.487901993292832,1.0,0,1.0,1.0,32765.0,10000.0,0,0.0,0,0,0
3,0,0,3,0,2,0.652552418220464,1.0,0,0.0,1.0,10238.0,14000.0,0,1.0,1,3,0
1,0,0,1,2,2,0.694914890643426,1.0,1,1.0,1.0,10238.0,9000.0,0,1.0,0,0,0
1,0,0,0,0,1,0.248618241603277,0.0,1,0.0,0.0,10238.0,11000.0,0,0.0,0,0,1
0,1,0,0,2,1,0.38657187782636,0.0,1,0.0,0.0,32765.0,12000.0,0,0.0,0,0,1
1,0,0,1,2,0,0.562542092702084,0.0,1,1.0,0.0,10238.0,11000.0,0,0.0,0,0,0
2,1,0,0,0,0,0.559468486091557,1.0,1,0.0,1.0,32765.0,12000.0,0,0.0,0,0,1
0,1,0,0,0,1,0.459820901684473,1.0,1,0.0,0.0,10238.0,16000.0,0,0.0,0,0,1
1,1,0,1,0,0,0.411815295031407,1.0,1,1.0,1.0,10238.0,11000.0,0,1.0,0,0,1
2,1,0,0,1,0,0.541709841270057,1.0,1,1.0,1.0,32765.0,7000.0,0,0.0,0,0,1
2,1,0,2,1,2,0.67248671350775,1.0,0,0.0,0.0,32765.0,11000.0,0,3.0,1,2,0
1,1,0,0,0,0,0.440200855088725,0.0,1,0.0,0.0,10238.0,16000.0,0,0.0,0,0,1
0,0,0,0,1,1,0.19262792544142,0.0,1,1.0,1.0,32765.0,8000.0,0,0.0,0,0,1
1,0,0,0,1,1,0.417147410252975,0.0,1,0.0,1.0,32765.0,8000.0,0,0.0,0,0,1
3,0,0,3,2,2,0.634463134076056,1.0,1,0.0,1.0,10238.0,14000.0,0,1.0,1,0,0
3,0,0,3,0,2,0.625093786009285,1.0,1,0.0,1.0,10238.0,13000.0,0,3.0,0,4,0
1,1,0,1,1,3,0.38471842831109,1.0,1,0.0,1.0,32765.0,13000.0,0,2.0,0,2,1
2,1,0,1,1,1,0.277675452732268,0.0,1,0.0,1.0,32765.0,9000.0,0,3.0,0,1,0
2,0,0,2,2,2,0.66305136906895,1.0,0,1.0,1.0,10238.0,12000.0,0,2.0,0,0,0
1,0,0,1,2,2,0.687002119857287,0.0,1,1.0,1.0,10238.0,9000.0,0,1.0,1,1,1
2,1,0,2,0,0,0.437492546603024,0.0,0,0.0,1.0,10238.0,11000.0,0,6.0,0,0,0
0,0,0,0,0,1,0.217653937436253,1.0,0,0.0,0.0,32765.0,11000.0,0,0.0,0,0,0
2,0,0,2,0,2,0.545270393518252,1.0,1,1.0,1.0,10238.0,13000.0,0,1.0,0,0,0
1,1,1,1,2,2,0.616289338575794,0.0,1,1.0,0.0,32765.0,9000.0,0,7.0,0,0,0
3,0,0,3,2,2,0.75060333193723,1.0,1,1.0,1.0,10238.0,10000.0,0,3.0,1,4,0
2,0,0,2,0,0,0.526753155719244,1.0,1,1.0,1.0,32765.0,5000.0,0,5.0,0,0,0
2,1,1,0,0,2,0.563811313520486,0.0,1,1.0,0.0,10238.0,14000.0,0,0.0,0,0,1
0,1,0,0,0,3,0.366766877535443,1.0,1,0.0,1.0,32765.0,12000.0,0,0.0,0,0,1
3,1,0,3,2,2,0.567420445945503,0.0,0,1.0,1.0,10238.0,9000.0,0,5.0,1,7,0
1,0,0,1,0,3,0.38610169197171,1.0,1,0.0,1.0,10238.0,12000.0,0,0.0,0,1,0
2,1,0,2,2,2,0.665392739525436,1.0,0,1.0,1.0,92101.0,9000.0,0,0.0,0,3,0
2,0,0,1,0,2,0.58306031835725,1.0,0,1.0,1.0,32765.0,7000.0,0,2.0,0,2,0
2,1,0,2,2,2,0.426841994224729,1.0,1,1.0,1.0,92101.0,14000.0,0,3.0,0,1,1
1,0,0,1,1,1,0.572019001220197,1.0,1,0.0,0.0,10238.0,17000.0,0,0.0,0,1,1
2,1,0,2,2,2,0.675200419548184,0.0,1,1.0,1.0,92101.0,12000.0,0,5.0,0,2,0
1,1,0,1,2,2,0.616289338575794,1.0,1,1.0,1.0,32765.0,9000.0,0,3.0,0,0,1
2,1,1,0,0,2,0.550966270506668,1.0,1,1.0,0.0,21217.0,15000.0,0,0.0,0,0,1
0,0,0,0,0,3,0.293309790185978,0.0,1,1.0,1.0,10238.0,8000.0,0,0.0,0,0,1
2,0,0,1,2,2,0.588364971607338,1.0,1,0.0,0.0,10238.0,14000.0,0,1.0,0,1,0
2,1,0,0,2,2,0.513025663768812,0.0,1,1.0,1.0,10238.0,11000.0,0,0.0,0,0,1
2,1,0,2,0,0,0.58264015150177,0.0,0,0.0,1.0,10238.0,12000.0,0,0.0,1,3,0
2,1,0,2,1,0,0.502031196272495,0.0,1,1.0,1.0,32765.0,10000.0,0,9.0,1,1,0
1,0,0,1,2,2,0.693151303063093,1.0,0,0.0,1.0,10238.0,12000.0,0,0.0,2,3,0
2,0,0,2,0,3,0.522133291235552,1.0,1,0.0,0.0,32765.0,14000.0,0,0.0,2,0,0
3,0,0,2,0,0,0.522800160685679,1.0,0,0.0,1.0,10238.0,13000.0,0,2.0,0,1,0
0,1,0,0,1,1,0.411571851162112,0.0,1,0.0,1.0,10238.0,13000.0,0,0.0,0,0,1
1,0,0,0,0,1,0.340686255532313,0.0,1,0.0,1.0,10238.0,11000.0,0,0.0,0,0,0
2,0,0,2,0,1,0.428347449250722,0.0,1,0.0,1.0,10238.0,14000.0,0,2.0,0,0,0
0,0,0,0,0,1,0.605384590436443,0.0,1,1.0,0.0,10238.0,16000.0,0,0.0,0,0,1
1,1,0,0,0,1,0.217464766658172,1.0,1,1.0,1.0,10238.0,9000.0,0,0.0,0,0,1
1,0,0,1,0,0,0.678416232016936,1.0,1,0.0,1.0,10238.0,13000.0,0,0.0,0,1,0
2,1,0,2,0,2,0.700763893173687,1.0,1,1.0,1.0,10238.0,9000.0,0,3.0,0,5,0
0,0,0,0,2,3,0.605370052164458,1.0,1,1.0,0.0,10238.0,11000.0,0,0.0,0,0,1
2,1,0,0,0,0,0.463681283494304,0.0,1,0.0,1.0,32765.0,10000.0,0,0.0,0,0,1
2,0,0,2,2,2,0.551114836540885,0.0,1,1.0,1.0,92101.0,11000.0,0,5.0,0,0,0
1,1,0,1,0,2,0.587963879516584,1.0,1,1.0,1.0,10238.0,12000.0,0,1.0,0,5,0
2,1,0,0,0,2,0.592060558677871,0.0,0,1.0,1.0,32765.0,12000.0,0,0.0,0,0,1
1,0,0,1,2,0,0.672943301080512,0.0,0,1.0,1.0,92101.0,8000.0,0,2.0,0,0,0
1,1,0,1,1,3,0.483737987320513,0.0,1,0.0,1.0,10238.0,13000.0,0,1.0,0,0,1
1,1,0,0,0,0,0.441226320678242,1.0,1,1.0,1.0,10238.0,10000.0,0,0.0,0,0,1
1,0,0,0,0,0,0.626643104187051,1.0,0,0.0,1.0,10238.0,14000.0,0,0.0,0,0,0
1,0,1,1,0,0,0.540182723180248,1.0,1,1.0,1.0,10238.0,12000.0,0,0.0,0,1,0
0,1,0,0,2,1,0.405593536434184,0.0,1,0.0,0.0,10238.0,14000.0,0,0.0,0,0,1
1,0,0,1,1,3,0.40563866967371,1.0,1,0.0,1.0,10238.0,15000.0,0,1.0,1,0,0
0,1,0,0,2,0,0.577146396253706,1.0,1,1.0,1.0,10238.0,11000.0,0,0.0,0,0,0
1,1,0,1,0,3,0.358173999321486,1.0,0,0.0,0.0,10238.0,14000.0,0,3.0,0,2,0
2,0,0,1,0,1,0.405752342678866,0.0,1,1.0,0.0,10238.0,10000.0,0,4.0,0,0,0
3,0,0,0,0,2,0.554151077021169,1.0,0,0.0,1.0,10238.0,12000.0,0,0.0,0,0,0
2,0,0,2,0,2,0.514717599365614,1.0,1,1.0,1.0,10238.0,12000.0,0,0.0,2,8,0
2,1,0,2,2,2,0.586918209186179,1.0,0,1.0,1.0,32765.0,6000.0,0,7.0,0,3,0
3,1,0,3,0,2,0.397402167816333,1.0,0,1.0,1.0,10238.0,11000.0,0,7.0,0,4,0
0,0,0,0,1,1,0.344932877610829,1.0,1,0.0,1.0,10238.0,8000.0,0,0.0,0,0,0
1,0,0,1,0,0,0.525086126714117,1.0,1,1.0,1.0,10238.0,14000.0,0,1.0,0,0,0
0,1,0,0,1,1,0.413817066897372,1.0,1,0.0,1.0,10238.0,10000.0,0,0.0,0,0,1
3,0,0,0,0,2,0.4323797470165,1.0,0,0.0,0.0,10238.0,12000.0,0,0.0,0,0,1
2,0,0,0,0,0,0.590567434620527,1.0,1,1.0,0.0,10238.0,11000.0,0,0.0,0,0,0
1,0,0,1,0,3,0.431242179025551,0.0,1,1.0,1.0,10238.0,13000.0,0,1.0,0,0,0
1,0,0,1,1,1,0.3499147461715375,0.0,1,0.0,0.0,32765.0,15000.0,0,2.0,0,0,1
1,1,0,1,0,0,0.526753155719244,1.0,1,0.0,0.0,32765.0,15000.0,0,2.0,0,2,1
0,1,0,0,2,3,0.431242179025551,1.0,0,1.0,1.0,10238.0,10000.0,0,0.0,0,0,0
0,1,0,0,0,3,0.431242179025551,1.0,1,0.0,1.0,32765.0,7000.0,0,0.0,0,0,1
0,1,0,0,2,2,0.832473625933683,0.0,1,0.0,0.0,10238.0,16000.0,0,0.0,0,0,1
3,0,0,0,2,2,0.740323305636457,1.0,0,1.0,1.0,32765.0,10000.0,0,0.0,0,0,0
3,0,0,3,2,2,0.577200197012545,1.0,1,0.0,1.0,10238.0,11000.0,0,3.0,0,1,0
1,1,0,1,1,1,0.490551249220438,1.0,1,1.0,0.0,92101.0,12000.0,0,0.0,1,1,1
0,0,0,0,2,3,0.492400150759295,1.0,1,1.0,1.0,10238.0,15000.0,0,0.0,0,0,1
2,1,1,2,0,2,0.513407187077595,1.0,0,1.0,1.0,32765.0,10000.0,0,9.0,0,2,0
1,1,0,1,0,1,0.301630607561549,1.0,1,0.0,1.0,32765.0,11000.0,0,1.0,0,0,1
1,1,0,1,0,3,0.34180253742954,0.0,1,1.0,0.0,32765.0,12000.0,0,3.0,0,2,1
1,0,0,1,2,3,0.394481385039601,0.0,1,1.0,1.0,10238.0,10000.0,0,1.0,0,2,0
0,1,0,0,0,2,0.654560134741732,1.0,1,0.0,0.0,10238.0,13000.0,0,0.0,0,0,1
2,1,0,2,2,2,0.660620240276161,1.0,1,1.0,1.0,32765.0,7000.0,0,3.0,1,4,0
1,0,0,0,0,3,0.592974630453278,0.0,1,0.0,1.0,32765.0,10000.0,0,0.0,0,0,1
1,1,0,1,0,3,0.44714032171937,1.0,1,1.0,1.0,10238.0,11000.0,0,0.0,0,1,0
3,0,0,3,2,2,0.483638012328859,1.0,0,1.0,1.0,32765.0,9000.0,0,4.0,1,2,0
0,0,0,0,1,3,0.419092668504013,1.0,0,0.0,1.0,10238.0,11000.0,0,0.0,0,0,0
1,0,0,1,0,2,0.566907072736907,1.0,0,1.0,0.0,10238.0,10000.0,0,0.0,0,2,0
0,0,0,0,0,1,0.281733357209479,0.0,1,1.0,1.0,10238.0,11000.0,0,0.0,0,0,1
0,1,0,0,2,1,0.291208626052175,0.0,1,0.0,1.0,32765.0,11000.0,0,0.0,0,0,1
0,0,0,0,1,1,0.324439410214549,1.0,1,0.0,0.0,10238.0,15000.0,0,0.0,0,0,1
3,1,0,3,0,2,0.507783202240206,1.0,0,1.0,1.0,32765.0,9000.0,0,8.0,3,2,0
2,1,0,2,0,0,0.404284367566133,1.0,1,1.0,1.0,92101.0,13000.0,0,0.0,1,2,0
0,1,0,0,1,1,0.383862477685891,1.0,1,0.0,0.0,10238.0,14000.0,0,0.0,0,0,0
3,0,0,1,2,2,0.416048144719492,1.0,0,1.0,1.0,10238.0,12000.0,0,0.0,0,0,0
0,1,0,0,1,1,0.575488655858128,0.0,1,0.0,1.0,21217.0,13000.0,0,0.0,0,0,1
3,0,0,2,2,2,0.742558147166616,1.0,1,1.0,1.0,10238.0,10000.0,0,2.0,1,1,0
1,0,0,0,2,0,0.665574912221053,1.0,0,0.0,0.0,10238.0,12000.0,0,0.0,0,0,0
2,1,0,2,0,0,0.553271058829774,1.0,1,0.0,0.0,10238.0,12000.0,0,1.0,3,1,0
2,1,0,0,2,2,0.535847548284647,0.0,0,1.0,0.0,10238.0,8000.0,0,0.0,0,0,1
3,0,0,2,1,0,0.527208345033553,1.0,1,0.0,1.0,32765.0,13000.0,0,1.0,1,2,1
1,0,0,0,1,1,0.449582470307425,0.0,1,0.0,0.0,10238.0,14000.0,0,0.0,0,0,1
3,1,0,3,1,0,0.526753155719244,1.0,1,1.0,1.0,10238.0,9000.0,0,4.0,1,6,0
2,0,0,2,0,0,0.601822301869865,0.0,1,0.0,1.0,10238.0,13000.0,0,1.0,0,2,0
0,1,0,0,1,1,0.376817822843579,1.0,1,0.0,1.0,10238.0,15000.0,0,0.0,0,0,0
1,1,0,0,0,0,0.608662602720336,1.0,1,1.0,1.0,10238.0,9000.0,0,0.0,0,0,1
1,0,0,1,0,3,0.62683738396433,0.0,1,0.0,0.0,10238.0,18000.0,0,0.0,0,0,1
0,0,0,0,0,1,0.472419511279381,0.0,1,0.0,1.0,10238.0,11000.0,0,0.0,0,0,1
1,0,0,1,2,0,0.526753155719244,1.0,0,0.0,1.0,10238.0,13000.0,0,0.0,0,0,0
3,1,0,0,2,2,0.463050428038586,1.0,1,1.0,1.0,10238.0,10000.0,0,0.0,0,0,0
1,0,0,1,0,0,0.586320545903575,1.0,0,1.0,1.0,32765.0,8000.0,0,2.0,2,0,0
3,0,0,1,2,2,0.648477343331461,1.0,1,1.0,1.0,10238.0,8000.0,0,0.0,0,0,0
0,0,0,0,1,1,0.274296594755598,0.0,1,0.0,1.0,10238.0,13000.0,0,0.0,0,0,1
0,0,0,0,0,1,0.391063130254506,0.0,1,0.0,0.0,32765.0,14000.0,0,0.0,0,0,1
1,0,0,1,2,2,0.592690762873032,1.0,1,0.0,1.0,10238.0,15000.0,0,3.0,0,0,0
0,0,0,0,2,0,0.546008112512753,1.0,1,0.0,0.0,10238.0,16000.0,0,0.0,0,0,1
1,1,0,0,2,0,0.48953820026311,0.0,1,0.0,0.0,10238.0,15000.0,1,0.0,0,0,0
3,0,0,3,2,2,0.827516651107526,0.0,1,0.0,1.0,10238.0,12000.0,0,3.0,1,3,0
2,1,0,2,0,2,0.638685892601064,1.0,0,1.0,1.0,10238.0,8000.0,0,7.0,1,3,0
1,1,0,1,0,0,0.441391044382369,0.0,1,0.0,1.0,10238.0,11000.0,0,0.0,0,1,1
2,1,0,1,0,2,0.649691907641556,1.0,1,1.0,1.0,92101.0,11000.0,0,0.0,0,1,1
1,1,0,1,0,1,0.46980747429712,0.0,0,0.0,0.0,32765.0,13000.0,0,5.0,0,0,1
0,1,0,0,0,3,0.410681949945547,0.0,1,0.0,0.0,10238.0,14000.0,0,0.0,0,0,1
0,0,0,0,0,1,0.326073298912384,1.0,1,0.0,1.0,32765.0,12000.0,0,0.0,0,0,1
2,1,0,0,1,0,0.655804177037559,1.0,1,0.0,1.0,10238.0,10000.0,0,0.0,0,0,1
1,1,0,0,0,1,0.426174522826503,0.0,1,0.0,1.0,32765.0,13000.0,0,0.0,0,0,1
1,0,0,1,0,3,0.573625750509271,1.0,1,1.0,1.0,32765.0,9000.0,0,4.0,0,0,0
3,1,0,1,2,2,0.672756052841708,1.0,0,1.0,1.0,10238.0,9000.0,0,1.0,0,2,0
1,1,1,1,0,1,0.211423884850527,1.0,1,1.0,1.0,10238.0,8000.0,0,0.0,0,0,0
2,1,0,2,0,0,0.58690907508666,1.0,1,1.0,1.0,32765.0,8000.0,0,7.0,0,6,0
0,1,0,0,0,3,0.445449167300307,0.0,1,0.0,1.0,10238.0,13000.0,0,0.0,0,0,1
3,0,0,3,2,2,0.655000939724971,1.0,0,1.0,1.0,10238.0,9000.0,0,4.0,1,3,0
0,0,0,0,0,1,0.288798848303872,0.0,1,0.0,0.0,10238.0,16000.0,0,0.0,0,0,1
1,1,0,1,0,3,0.549445938241558,0.0,1,0.0,1.0,10238.0,14000.0,0,1.0,0,0,1
1,0,0,1,1,1,0.193263794660902,0.0,1,0.0,1.0,10238.0,18000.0,0,2.0,0,0,1
0,0,0,0,1,1,0.357177274601667,0.0,1,0.0,1.0,10238.0,12000.0,0,0.0,0,0,1
3,1,0,0,0,2,0.616289338575794,1.0,1,1.0,1.0,10238.0,7000.0,0,0.0,0,0,1
1,1,0,1,1,3,0.520909474195485,1.0,1,0.0,0.0,10238.0,17000.0,0,2.0,0,1,1
2,0,0,0,0,3,0.431242179025551,1.0,1,1.0,1.0,32765.0,12000.0,0,0.0,0,0,0
1,1,0,0,0,2,0.616289338575794,1.0,1,1.0,0.0,10238.0,12000.0,0,0.0,0,0,1
0,0,0,0,0,1,0.287750013286009,0.0,1,0.0,0.0,10238.0,10000.0,0,0.0,0,0,0
2,0,0,2,2,2,0.6425270915517,1.0,1,1.0,1.0,10238.0,12000.0,0,1.0,0,1,0
0,1,0,0,0,1,0.395457465074487,1.0,1,0.0,0.0,92101.0,15000.0,0,0.0,0,0,1
3,0,0,3,2,2,0.627567633385569,1.0,1,1.0,0.0,10238.0,13000.0,0,3.0,1,4,0
2,1,0,2,1,1,0.396508852675383,0.0,1,1.0,1.0,10238.0,10000.0,0,1.0,1,3,0
3,1,0,1,0,2,0.633403473578646,1.0,0,1.0,1.0,10238.0,9000.0,0,1.0,1,2,0
1,1,0,0,0,3,0.331688910733918,0.0,1,0.0,0.0,10238.0,16000.0,0,0.0,0,0,1
0,1,0,0,0,3,0.431242179025551,0.0,1,0.0,1.0,10238.0,15000.0,0,0.0,0,0,1
0,1,0,0,0,1,0.331144408039095,0.0,1,0.0,0.0,92101.0,15000.0,0,0.0,0,0,1
1,1,0,0,1,1,0.170245285731217,1.0,1,0.0,0.0,10238.0,12000.0,0,0.0,0,0,1
3,1,1,3,2,2,0.487362870699231,1.0,1,1.0,1.0,10238.0,13000.0,0,5.0,4,9,0
3,1,0,3,2,2,0.625467393910761,1.0,0,1.0,1.0,92101.0,9000.0,0,4.0,0,2,0
2,0,0,1,2,2,0.616289338575794,1.0,0,1.0,0.0,32765.0,12000.0,0,3.0,0,1,0
1,1,0,1,1,1,0.421769101919735,0.0,1,0.0,1.0,10238.0,11000.0,0,0.0,0,1,1
2,0,0,2,0,0,0.546124316531006,0.0,1,1.0,0.0,10238.0,9000.0,0,3.0,0,1,0
0,0,0,0,0,1,0.387315345134757,0.0,1,0.0,1.0,10238.0,11000.0,0,0.0,0,0,1
1,1,1,1,1,1,0.365131606815138,0.0,1,0.0,0.0,10238.0,16000.0,0,0.0,0,1,1
1,1,0,1,2,2,0.680928917443575,1.0,1,1.0,0.0,10238.0,12000.0,0,1.0,2,1,0
0,0,0,0,0,3,0.443999245856076,1.0,1,0.0,1.0,10238.0,13000.0,0,0.0,0,0,1
0,0,0,0,0,1,0.316903715552927,0.0,1,0.0,1.0,10238.0,15000.0,0,0.0,0,0,1
3,0,1,0,2,2,0.389589643037533,1.0,0,0.0,1.0,10238.0,12000.0,0,0.0,0,0,0
0,0,0,0,2,0,0.558989618353163,1.0,1,1.0,0.0,92101.0,9000.0,0,0.0,0,0,0
1,1,0,1,1,0,0.63203623351403,1.0,0,0.0,1.0,10238.0,11000.0,0,3.0,0,2,0
1,1,0,1,2,2,0.580344123852245,1.0,1,0.0,1.0,32765.0,12000.0,0,2.0,0,1,0
3,0,0,0,0,2,0.616289338575794,1.0,1,0.0,1.0,10238.0,12000.0,0,0.0,0,0,1
0,1,0,0,1,1,0.3499147461715375,0.0,1,0.0,0.0,10238.0,9000.0,0,0.0,0,0,1
2,0,0,0,0,3,0.393324353069777,1.0,1,0.0,1.0,10238.0,12000.0,0,0.0,0,0,0
0,1,0,0,2,0,0.478853842498147,0.0,1,1.0,0.0,10238.0,16000.0,0,0.0,0,0,1
0,0,0,0,0,1,0.41299184144217,0.0,1,0.0,0.0,10238.0,12000.0,0,0.0,0,0,1
1,0,0,1,0,3,0.581765971356743,0.0,1,0.0,0.0,10238.0,17000.0,0,0.0,0,0,1
0,1,0,0,0,1,0.204331080735511,1.0,1,1.0,0.0,10238.0,12000.0,0,0.0,0,0,1
0,0,0,0,1,1,0.395962359374308,1.0,1,1.0,1.0,32765.0,10000.0,0,0.0,0,0,0
2,0,0,2,2,2,0.89629943964603,1.0,0,1.0,1.0,10238.0,12000.0,0,1.0,0,1,0
2,0,0,2,2,0,0.526753155719244,1.0,1,0.0,1.0,10238.0,14000.0,0,0.0,0,3,0
2,0,0,1,2,0,0.36190594548024,1.0,1,1.0,1.0,10238.0,12000.0,0,1.0,0,1,0
0,1,0,0,1,1,0.360778139886761,1.0,1,0.0,0.0,32765.0,9000.0,0,0.0,0,0,1
3,0,1,3,0,2,0.72684786771411,1.0,1,1.0,1.0,10238.0,10000.0,0,3.0,1,3,0
0,0,0,0,2,3,0.333422654436353,0.0,1,0.0,0.0,10238.0,12000.0,0,0.0,0,0,1
0,1,0,0,1,1,0.3499147461715375,0.0,1,1.0,0.0,10238.0,10000.0,0,0.0,0,0,1
1,1,0,0,0,1,0.35659708052763,0.0,1,0.0,0.0,10238.0,14000.0,0,0.0,0,0,1
0,1,0,0,2,3,0.408880119562198,1.0,1,0.0,0.0,10238.0,12000.0,0,0.0,0,0,1
2,0,0,2,2,2,0.74198335515381,1.0,0,1.0,1.0,10238.0,12000.0,1,1.0,1,0,0
0,1,0,0,2,0,0.638242217581146,1.0,1,0.0,0.0,10238.0,16000.0,0,0.0,0,0,1
2,1,0,0,0,0,0.456413248006473,1.0,1,1.0,1.0,10238.0,12000.0,0,0.0,0,0,1
2,1,0,2,2,2,0.62333802352539,0.0,0,1.0,1.0,10238.0,6000.0,0,5.0,1,4,0
2,0,0,2,1,3,0.375344022751521,1.0,1,1.0,1.0,21217.0,9000.0,0,4.0,0,2,1
1,1,0,1,0,0,0.513189196202521,0.0,0,1.0,1.0,10238.0,10000.0,0,2.0,0,1,0
3,0,0,2,0,2,0.615234777148743,0.0,1,1.0,1.0,32765.0,10000.0,0,1.0,2,0,0
1,1,0,1,0,0,0.585360353511339,0.0,1,1.0,1.0,10238.0,9000.0,0,1.0,0,5,0
1,0,1,1,0,0,0.526753155719244,0.0,1,1.0,1.0,10238.0,12000.0,0,1.0,0,0,1
0,0,0,0,1,1,0.188239942766264,1.0,1,0.0,1.0,10238.0,14000.0,0,0.0,0,0,1
