ID,Name,Work,AGE,SEX,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,SALARY,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
536546,N172,CTU,16-25,F,majority,0-9y,university,middle class,0.546382543103347,,1.0,before 2015,1.0,1.0,10238.0,12000.0,sedan,0.0,0,0,0
75592,N173,CTU,40-64,female,majority,10-19y,high school,working class,0.315862876709165,,1.0,before 2015,0.0,1.0,10238.0,11000.0,sedan,0.0,0,1,0
487116,N174,CTU,26-39,male,majority,10-19y,none,working class,0.530064317118157,,1.0,before 2015,0.0,0.0,10238.0,,sedan,1.0,0,2,1
936820,N175,CTU,26-39,female,majority,10-19y,high school,working class,0.357839172071144,,1.0,before 2015,0.0,1.0,32765.0,12000.0,sedan,1.0,0,0,1
634050,N176,CTU,65+,male,majority,10-19y,university,upper class,0.672756052841708,,1.0,after 2015,1.0,1.0,10238.0,9000.0,sedan,1.0,0,2,0
307397,N177,CTU,40-64,male,majority,20-29y,university,upper class,0.741999376030116,,1.0,after 2015,0.0,1.0,10238.0,,sedan,2.0,0,2,0
558748,N178,CTU,65+,female,majority,30y+,university,upper class,0.622651978994973,,1.0,after 2015,1.0,1.0,10238.0,11000.0,sedan,1.0,0,0,0
856630,N179,CTU,16-25,female,majority,0-9y,high school,middle class,0.4801406677163,,0.0,after 2015,0.0,0.0,32765.0,14000.0,sedan,0.0,0,0,1
200009,N180,CTU,65+,male,majority,30y+,university,upper class,0.678795430982943,,1.0,after 2015,1.0,1.0,10238.0,11000.0,sedan,5.0,1,3,0
784462,N181,CTU,65+,male,majority,30y+,university,upper class,,,1.0,before 2015,1.0,1.0,32765.0,10000.0,sedan,13.0,1,6,0
792252,N182,CTU,40-64,female,majority,20-29y,university,upper class,0.515246708012588,,1.0,after 2015,0.0,1.0,10238.0,12000.0,sedan,2.0,0,1,0
462586,N183,CTU,26-39,,,,,,,,,,0.0,1.0,10238.0,13000.0,sedan,3.0,0,1,0
577965,N184,CTU,65+,male,majority,30y+,high school,middle class,0.421957948613266,,1.0,before 2015,0.0,1.0,10238.0,11000.0,sedan,4.0,0,6,0
818248,N185,CTU,40-64,male,majority,20-29y,university,upper class,0.584354849666294,,1.0,before 2015,0.0,0.0,10238.0,,sedan,1.0,0,2,0
491438,N186,CTU,16-25,male,majority,0-9y,none,poverty,,,0.0,before 2015,0.0,0.0,10238.0,9000.0,sedan,0.0,0,0,1
896587,N187,CTU,65+,female,majority,30y+,high school,upper class,0.55815696989358,,1.0,after 2015,0.0,1.0,10238.0,14000.0,sedan,0.0,0,0,0
431538,N188,CTU,16-25,male,majority,0-9y,high school,poverty,0.19414954837432,,0.0,before 2015,1.0,0.0,10238.0,12000.0,sports car,0.0,0,0,1
164516,N189,CTU,16-25,male,majority,0-9y,high school,poverty,0.300497330390378,,0.0,before 2015,0.0,0.0,10238.0,13000.0,sedan,0.0,0,0,1
479577,N190,CTU,40-64,female,majority,20-29y,university,upper class,0.667090691849855,,1.0,after 2015,1.0,1.0,10238.0,7000.0,sedan,4.0,0,0,0
395233,N191,CTU,40-64,male,majority,0-9y,high school,upper class,0.613072407907404,,1.0,before 2015,1.0,0.0,10238.0,,sedan,0.0,0,0,1
221838,N192,CTU,40-64,male,majority,10-19y,university,upper class,,,1.0,after 2015,1.0,0.0,10238.0,11000.0,sedan,3.0,0,2,0
938476,N193,CTU,26-39,male,minority,10-19y,high school,middle class,0.595281762970913,,1.0,before 2015,1.0,1.0,32765.0,8000.0,sedan,1.0,0,1,0
112454,N194,CTU,26-39,male,majority,0-9y,none,poverty,0.348235788293382,,0.0,before 2015,1.0,1.0,32765.0,7000.0,sedan,0.0,0,0,1
91246,N195,CTU,26-39,male,majority,10-19y,high school,working class,0.356639671474586,,1.0,after 2015,1.0,1.0,10238.0,8000.0,sedan,3.0,0,1,0
2743,N196,CTU,26-39,female,majority,10-19y,none,working class,0.34865912694298,,0.0,before 2015,1.0,0.0,21217.0,12000.0,sedan,0.0,0,0,1
248888,N197,CTU,40-64,male,majority,0-9y,high school,middle class,0.559468486091557,,1.0,before 2015,0.0,1.0,32765.0,12000.0,sedan,0.0,0,0,1
195523,N198,CTU,16-25,male,majority,0-9y,high school,poverty,0.514483730987584,,0.0,before 2015,0.0,0.0,10238.0,12000.0,sedan,0.0,0,0,1
981926,N199,CTU,40-64,female,majority,20-29y,university,upper class,0.562638406066886,,1.0,after 2015,0.0,1.0,10238.0,13000.0,sedan,2.0,1,0,0
593426,N200,CTU,40-64,male,majority,20-29y,university,middle class,0.571724625285796,,1.0,before 2015,0.0,1.0,32765.0,15000.0,sedan,2.0,2,1,0
235574,N201,CTU,65+,female,majority,30y+,university,upper class,0.651007869017157,,1.0,after 2015,1.0,1.0,10238.0,12000.0,sedan,5.0,0,2,0
440993,N202,CTU,16-25,male,majority,0-9y,university,working class,0.370734817356791,,1.0,before 2015,0.0,0.0,10238.0,12000.0,sedan,0.0,0,0,1
446993,N203,CTU,16-25,male,majority,0-9y,high school,poverty,0.305145077681343,,1.0,before 2015,0.0,0.0,10238.0,14000.0,sedan,0.0,0,0,0
82684,N204,CTU,26-39,male,majority,10-19y,university,upper class,0.574414421675843,,1.0,before 2015,0.0,0.0,32765.0,,sedan,2.0,0,5,1
301242,N205,CTU,26-39,female,majority,10-19y,university,middle class,0.450014568082603,,1.0,before 2015,0.0,1.0,10238.0,13000.0,sedan,1.0,0,1,0
784122,N206,CTU,26-39,male,majority,10-19y,university,upper class,0.636449095926163,,1.0,before 2015,1.0,1.0,10238.0,,sedan,0.0,1,4,0
884967,N207,CTU,65+,male,majority,30y+,university,upper class,0.457671702936089,,0.0,before 2015,1.0,1.0,10238.0,,sedan,4.0,0,8,0
7722,N208,CTU,26-39,female,minority,0-9y,high school,poverty,0.335747373200709,,0.0,before 2015,0.0,1.0,10238.0,15000.0,sedan,0.0,0,0,1
278557,N209,CTU,26-39,female,majority,10-19y,none,poverty,0.318694764891133,,0.0,before 2015,0.0,1.0,32765.0,,sports car,1.0,2,0,0
123443,N210,CTU,26-39,male,majority,10-19y,university,upper class,0.557840327195567,,1.0,after 2015,1.0,1.0,10238.0,10000.0,sedan,2.0,0,0,0
112143,N211,CTU,16-25,female,majority,0-9y,none,working class,0.192427412428544,,0.0,before 2015,0.0,1.0,32765.0,11000.0,sedan,0.0,0,0,1
912138,N212,CTU,26-39,male,majority,10-19y,university,working class,0.352824325135443,,0.0,before 2015,1.0,1.0,32765.0,11000.0,sports car,6.0,1,3,1
601305,N213,CTU,65+,female,majority,0-9y,university,upper class,0.647569234863379,,0.0,after 2015,1.0,1.0,10238.0,11000.0,sedan,0.0,0,0,1
602274,N214,CTU,16-25,female,,,,,,,,,,,,,,,0,0,0
352099,N215,CTU,26-39,male,majority,10-19y,none,middle class,0.504246929175957,,1.0,before 2015,0.0,1.0,10238.0,13000.0,sedan,0.0,0,1,0
660400,N216,CTU,16-25,male,majority,0-9y,high school,poverty,0.374962500678415,,1.0,before 2015,0.0,1.0,10238.0,15000.0,sedan,0.0,0,0,1
267614,N217,CTU,16-25,female,majority,0-9y,university,upper class,0.660315621298362,,1.0,before 2015,0.0,1.0,10238.0,11000.0,sports car,0.0,0,0,0
974380,N218,CTU,40-64,female,majority,20-29y,high school,upper class,0.416917887374115,,1.0,before 2015,0.0,1.0,32765.0,12000.0,sedan,3.0,0,0,0
346585,N219,CTU,26-39,female,majority,10-19y,high school,upper class,0.635084034775065,,1.0,before 2015,1.0,0.0,10238.0,17000.0,sedan,0.0,1,0,0
536135,N220,CTU,26-39,male,majority,10-19y,high school,middle class,0.404928850740645,,1.0,before 2015,1.0,1.0,92101.0,11000.0,sedan,2.0,0,0,0
75569,N221,CTU,40-64,female,majority,20-29y,high school,upper class,0.495628392632995,,0.0,after 2015,1.0,0.0,10238.0,11000.0,sedan,2.0,0,0,0
415320,N222,CTU,16-25,male,majority,0-9y,none,poverty,0.392177834965927,,0.0,before 2015,1.0,0.0,10238.0,,sedan,0.0,0,0,1
645135,N223,CTU,40-64,female,majority,10-19y,high school,upper class,0.514945049613751,,1.0,after 2015,1.0,1.0,10238.0,11000.0,sedan,0.0,0,2,0
421596,N224,CTU,65+,male,majority,30y+,university,upper class,0.503222539279631,,1.0,after 2015,1.0,1.0,10238.0,9000.0,sedan,6.0,2,10,0
164636,N225,CTU,26-39,female,majority,10-19y,university,upper class,0.714033903120574,,1.0,before 2015,1.0,1.0,21217.0,11000.0,sedan,0.0,0,0,1
405100,N226,CTU,26-39,male,majority,10-19y,high school,working class,0.367051239514525,,0.0,before 2015,1.0,0.0,10238.0,14000.0,sedan,1.0,0,1,1
315223,N227,CTU,40-64,female,majority,20-29y,high school,middle class,0.579392904362415,,1.0,before 2015,0.0,0.0,92101.0,13000.0,sedan,2.0,0,0,0
628723,N228,CTU,40-64,female,majority,20-29y,high school,middle class,0.558470223640241,,1.0,before 2015,0.0,1.0,10238.0,10000.0,sedan,1.0,0,4,0
483693,N229,CTU,16-25,female,majority,0-9y,high school,working class,0.291977658205194,,0.0,before 2015,0.0,1.0,32765.0,12000.0,sedan,0.0,0,0,1
416795,N230,CTU,40-64,female,majority,20-29y,high school,middle class,0.661584142119008,,1.0,before 2015,0.0,1.0,32765.0,12000.0,sedan,5.0,0,0,0
712973,N231,CTU,16-25,female,majority,0-9y,none,poverty,0.378829028833099,,0.0,before 2015,0.0,0.0,10238.0,17000.0,sedan,0.0,0,0,1
755061,N232,CTU,16-25,female,minority,0-9y,high school,poverty,0.374070559017987,,1.0,before 2015,0.0,0.0,10238.0,15000.0,sedan,0.0,0,0,1
625426,N233,CTU,40-64,male,majority,20-29y,university,upper class,,,1.0,before 2015,0.0,0.0,10238.0,13000.0,sedan,3.0,1,2,0
162614,N234,CTU,65+,male,majority,30y+,university,upper class,0.459378575152313,,1.0,before 2015,1.0,1.0,10238.0,13000.0,sedan,1.0,0,5,0
732843,N235,CTU,40-64,male,majority,20-29y,university,middle class,,,1.0,before 2015,0.0,0.0,10238.0,15000.0,sedan,2.0,0,5,0
466761,N236,CTU,40-64,female,majority,0-9y,university,upper class,0.465450683757569,,1.0,after 2015,1.0,1.0,10238.0,11000.0,sedan,0.0,0,0,0
498232,N237,CTU,16-25,male,minority,0-9y,high school,middle class,0.408686698091273,,1.0,before 2015,0.0,1.0,32765.0,9000.0,sedan,0.0,0,0,1
170391,N238,CTU,65+,female,majority,20-29y,high school,upper class,0.588802138502184,,1.0,before 2015,1.0,1.0,10238.0,11000.0,sedan,2.0,0,2,0
918640,N239,CTU,40-64,male,majority,20-29y,high school,upper class,0.61502467895473,,1.0,before 2015,1.0,1.0,32765.0,7000.0,sedan,3.0,1,0,0
937134,N240,CTU,65+,female,majority,30y+,high school,upper class,,,1.0,before 2015,1.0,1.0,32765.0,8000.0,sedan,2.0,0,0,0
273764,N241,CTU,40-64,female,majority,20-29y,university,upper class,0.546460114054331,,1.0,after 2015,1.0,1.0,10238.0,8000.0,sedan,1.0,0,1,0
418555,N242,CTU,26-39,female,minority,10-19y,none,working class,,,1.0,before 2015,0.0,0.0,10238.0,16000.0,sedan,1.0,0,1,0
344228,N243,CTU,65+,male,majority,0-9y,university,upper class,0.737994819837278,,1.0,after 2015,1.0,0.0,10238.0,17000.0,sedan,0.0,0,0,0
809278,N244,CTU,40-64,female,majority,10-19y,none,working class,0.427373364270647,,1.0,before 2015,0.0,1.0,32765.0,10000.0,sedan,3.0,0,0,0
68145,N245,CTU,16-25,female,majority,0-9y,high school,poverty,0.41299184144217,,0.0,before 2015,0.0,0.0,10238.0,,sedan,0.0,0,0,1
128369,N246,CTU,40-64,male,majority,20-29y,university,upper class,0.695323197086133,,0.0,before 2015,1.0,1.0,32765.0,7000.0,sedan,3.0,1,1,0
194925,N247,CTU,16-25,female,majority,0-9y,high school,poverty,0.291234413467433,,0.0,before 2015,0.0,1.0,10238.0,13000.0,sedan,0.0,0,0,1
303507,N248,CTU,16-25,female,majority,0-9y,high school,poverty,0.244133262998476,,0.0,before 2015,1.0,1.0,10238.0,11000.0,sedan,0.0,0,0,1
244931,N249,CTU,65+,male,majority,0-9y,university,upper class,0.508274014852183,,1.0,after 2015,1.0,1.0,10238.0,9000.0,sedan,0.0,0,0,0
570030,N250,CTU,16-25,female,majority,0-9y,none,poverty,0.293258481258127,,1.0,before 2015,0.0,1.0,10238.0,14000.0,sedan,0.0,0,0,0
918038,N251,CTU,26-39,female,majority,10-19y,none,poverty,0.343641719082905,,0.0,before 2015,0.0,0.0,10238.0,13000.0,sedan,0.0,1,0,1
102325,N252,CTU,16-25,female,majority,0-9y,university,poverty,0.5033225200786,,0.0,before 2015,0.0,0.0,10238.0,15000.0,sports car,0.0,0,0,1
653061,N253,CTU,26-39,female,majority,0-9y,university,upper class,,,0.0,after 2015,0.0,1.0,10238.0,,sedan,0.0,0,0,0
706892,N254,CTU,40-64,female,majority,20-29y,university,upper class,0.66305136906895,,1.0,after 2015,1.0,1.0,10238.0,,sedan,2.0,0,0,0
761911,N255,CTU,40-64,male,majority,0-9y,none,poverty,0.202708437944827,,0.0,before 2015,0.0,1.0,32765.0,11000.0,sedan,0.0,0,0,1
271656,N256,CTU,26-39,female,majority,10-19y,high school,upper class,0.665343329329833,,1.0,before 2015,1.0,1.0,32765.0,12000.0,sedan,1.0,0,0,0
820690,N257,CTU,65+,male,majority,30y+,university,upper class,0.538623693287566,,1.0,after 2015,1.0,1.0,10238.0,9000.0,sedan,8.0,0,5,0
622930,N258,CTU,16-25,female,majority,0-9y,high school,working class,0.410136704788566,,0.0,before 2015,0.0,0.0,10238.0,15000.0,sedan,0.0,0,0,0
81394,N259,CTU,16-25,male,majority,0-9y,none,poverty,0.31364558461232,,1.0,before 2015,0.0,1.0,10238.0,13000.0,sedan,0.0,0,0,0
373844,N260,CTU,26-39,male,majority,0-9y,university,upper class,0.507324135620707,,1.0,before 2015,0.0,1.0,32765.0,12000.0,sedan,0.0,0,0,0
368392,N261,CTU,16-25,male,majority,0-9y,none,poverty,0.209507388382318,,0.0,before 2015,0.0,1.0,10238.0,14000.0,sedan,0.0,0,0,1
447175,N262,CTU,16-25,female,majority,0-9y,high school,working class,0.490724054263764,,1.0,before 2015,0.0,0.0,10238.0,15000.0,sedan,0.0,0,0,1
182095,N263,CTU,40-64,male,majority,20-29y,university,middle class,0.58149867431758,,1.0,before 2015,1.0,1.0,10238.0,14000.0,sedan,5.0,0,0,0
451696,N264,CTU,26-39,female,majority,0-9y,high school,upper class,0.685035950524425,,1.0,before 2015,0.0,1.0,10238.0,12000.0,sedan,0.0,0,0,1
953021,N265,CTU,26-39,male,majority,0-9y,university,middle class,0.473931649437235,,1.0,after 2015,0.0,1.0,10238.0,,sedan,0.0,0,0,0
462465,N266,CTU,16-25,male,majority,0-9y,high school,working class,,,0.0,before 2015,0.0,1.0,10238.0,11000.0,sedan,0.0,0,0,1
617007,N267,CTU,40-64,male,majority,10-19y,university,upper class,0.512846136417945,,1.0,after 2015,1.0,1.0,10238.0,10000.0,sedan,4.0,0,2,0
560773,N268,CTU,40-64,male,majority,10-19y,university,upper class,0.6624617559275,,1.0,after 2015,1.0,0.0,10238.0,13000.0,sedan,1.0,0,1,0
438008,N269,CTU,40-64,female,majority,20-29y,high school,upper class,0.556413315235535,,1.0,before 2015,0.0,0.0,10238.0,17000.0,sedan,1.0,0,4,0
212573,N270,CTU,16-25,female,minority,0-9y,high school,poverty,0.267346658506187,,0.0,before 2015,0.0,0.0,10238.0,17000.0,sedan,0.0,0,0,0
492516,N271,CTU,65+,female,majority,30y+,university,upper class,0.80941125905133,,1.0,before 2015,1.0,1.0,10238.0,9000.0,sedan,5.0,0,4,0
538225,N272,CTU,16-25,female,majority,0-9y,none,poverty,0.367943547991775,,0.0,after 2015,1.0,1.0,10238.0,11000.0,sedan,0.0,0,0,0
658402,N273,CTU,65+,female,majority,30y+,university,upper class,0.503354711199134,,0.0,before 2015,0.0,1.0,10238.0,11000.0,sedan,5.0,0,3,0
325516,N274,CTU,65+,female,majority,0-9y,none,middle class,0.534287706011648,,1.0,before 2015,1.0,1.0,10238.0,13000.0,sedan,0.0,0,0,0
200283,N275,CTU,16-25,female,majority,0-9y,university,middle class,,,0.0,before 2015,0.0,1.0,32765.0,10000.0,sports car,0.0,0,0,0
913707,N276,CTU,16-25,female,majority,0-9y,high school,middle class,,,0.0,before 2015,0.0,1.0,10238.0,13000.0,sedan,0.0,0,0,1
905750,N277,CTU,40-64,male,majority,20-29y,none,middle class,0.449011775546327,,1.0,before 2015,1.0,1.0,32765.0,7000.0,sedan,7.0,0,1,1
107029,N278,CTU,40-64,male,majority,20-29y,university,upper class,0.803252341940517,,1.0,before 2015,0.0,1.0,10238.0,10000.0,sedan,2.0,0,3,0
304803,N279,CTU,26-39,female,majority,0-9y,high school,middle class,,,1.0,before 2015,1.0,1.0,32765.0,8000.0,sports car,0.0,0,0,0
124204,N280,CTU,16-25,female,majority,0-9y,none,poverty,0.186185114720855,,0.0,before 2015,0.0,0.0,10238.0,17000.0,sedan,0.0,0,0,1
781586,N281,CTU,40-64,female,majority,10-19y,university,upper class,,,1.0,after 2015,1.0,0.0,10238.0,13000.0,sedan,0.0,1,0,0
644662,N282,CTU,26-39,male,majority,10-19y,high school,working class,0.315129355603071,,0.0,before 2015,0.0,0.0,32765.0,,sedan,2.0,0,1,0
903407,N283,CTU,16-25,male,majority,0-9y,none,poverty,,,0.0,before 2015,0.0,1.0,32765.0,12000.0,sedan,0.0,0,0,0
968669,N284,CTU,65+,female,majority,30y+,university,upper class,0.483638012328859,,1.0,after 2015,1.0,1.0,32765.0,9000.0,sedan,4.0,1,2,0
993267,N285,CTU,26-39,female,majority,10-19y,high school,poverty,0.385874100842972,,1.0,before 2015,0.0,0.0,10238.0,14000.0,sedan,0.0,1,0,0
423938,N286,CTU,65+,male,majority,30y+,high school,upper class,0.634372502045722,,1.0,after 2015,1.0,0.0,32765.0,11000.0,sedan,11.0,1,5,0
125168,N287,CTU,16-25,male,majority,0-9y,high school,working class,0.362174118672468,,1.0,before 2015,0.0,0.0,10238.0,16000.0,sedan,0.0,0,0,1
175635,N288,CTU,26-39,female,majority,10-19y,high school,poverty,,,0.0,before 2015,1.0,1.0,32765.0,5000.0,sedan,0.0,2,3,1
525386,N289,CTU,65+,female,majority,10-19y,university,upper class,0.692883635713388,,1.0,before 2015,1.0,1.0,10238.0,10000.0,sedan,2.0,0,1,0
500215,N290,CTU,65+,female,majority,30y+,high school,upper class,0.577702852507691,,1.0,before 2015,0.0,1.0,10238.0,11000.0,sedan,2.0,0,3,0
572994,N291,CTU,40-64,male,majority,20-29y,university,upper class,0.664065014394885,,1.0,after 2015,1.0,1.0,10238.0,11000.0,sedan,0.0,1,1,0
58735,N292,CTU,40-64,male,majority,20-29y,high school,upper class,0.489702406296383,,0.0,after 2015,0.0,0.0,10238.0,,sedan,3.0,0,1,0
319953,N293,CTU,26-39,female,minority,0-9y,none,poverty,0.282869480871157,,0.0,before 2015,1.0,0.0,10238.0,13000.0,sports car,0.0,0,0,1
487355,N294,CTU,40-64,male,majority,0-9y,high school,working class,0.431700411796868,,0.0,before 2015,0.0,1.0,10238.0,10000.0,sedan,0.0,0,0,1
232470,N295,CTU,16-25,male,majority,0-9y,university,poverty,0.126453431398603,,1.0,before 2015,0.0,1.0,10238.0,14000.0,sedan,0.0,0,0,1
565198,N296,CTU,16-25,male,majority,0-9y,none,poverty,0.28599761026272,,0.0,before 2015,0.0,1.0,10238.0,12000.0,sedan,0.0,0,0,1
371727,N297,CTU,26-39,male,majority,10-19y,university,upper class,0.543007442865037,,1.0,after 2015,0.0,1.0,10238.0,15000.0,sedan,1.0,0,1,0
165944,N298,CTU,26-39,male,majority,10-19y,high school,middle class,0.37065678530086,,1.0,before 2015,0.0,1.0,32765.0,,sedan,6.0,0,1,0
532459,N299,CTU,16-25,female,majority,0-9y,high school,poverty,,,0.0,before 2015,0.0,0.0,10238.0,18000.0,sports car,0.0,0,0,0
613091,N300,CTU,65+,female,majority,20-29y,high school,upper class,0.79171011099445,,1.0,after 2015,1.0,1.0,32765.0,11000.0,sedan,5.0,0,2,0
88882,N301,CTU,26-39,female,majority,10-19y,high school,working class,0.471796308718938,,0.0,before 2015,1.0,1.0,10238.0,5000.0,sedan,0.0,0,2,0
187197,N302,CTU,26-39,male,majority,10-19y,university,upper class,,,0.0,before 2015,1.0,0.0,10238.0,12000.0,sedan,0.0,0,0,0
351757,N303,CTU,26-39,female,majority,10-19y,none,working class,0.628633149594721,,0.0,before 2015,1.0,1.0,21217.0,9000.0,sedan,0.0,1,2,1
735929,N304,CTU,16-25,male,majority,0-9y,high school,poverty,0.344818055622535,,0.0,before 2015,0.0,1.0,10238.0,10000.0,sedan,0.0,0,0,1
224890,N305,CTU,40-64,male,majority,20-29y,high school,upper class,0.547822590963178,,1.0,before 2015,0.0,0.0,10238.0,15000.0,sports car,5.0,0,1,0
864601,N306,CTU,16-25,male,majority,0-9y,high school,poverty,0.339864834590603,,0.0,before 2015,0.0,0.0,10238.0,16000.0,sedan,0.0,0,0,1
485798,N307,CTU,16-25,female,majority,0-9y,high school,poverty,0.289787143946514,,0.0,after 2015,0.0,0.0,10238.0,13000.0,sedan,0.0,0,0,0
733833,N308,CTU,16-25,male,majority,0-9y,university,middle class,0.597934786475069,,1.0,before 2015,1.0,1.0,92101.0,13000.0,sedan,0.0,0,0,1
750465,N309,CTU,26-39,female,majority,0-9y,none,working class,0.369293079398826,,0.0,before 2015,0.0,1.0,10238.0,14000.0,sedan,0.0,0,0,1
660556,N310,CTU,65+,male,majority,30y+,none,working class,0.417125036993676,,1.0,before 2015,1.0,1.0,10238.0,9000.0,sedan,6.0,1,6,0
28109,N311,CTU,40-64,male,majority,20-29y,university,upper class,0.570277670616915,,1.0,before 2015,1.0,0.0,32765.0,7000.0,sedan,5.0,1,4,0
219960,N312,CTU,40-64,female,majority,20-29y,high school,middle class,0.534048338021256,,1.0,before 2015,0.0,0.0,10238.0,16000.0,sports car,1.0,0,0,1
252894,N313,CTU,40-64,male,majority,20-29y,university,upper class,,,0.0,after 2015,1.0,1.0,32765.0,11000.0,sedan,5.0,0,0,0
76297,N314,CTU,40-64,male,majority,0-9y,university,upper class,0.596828006236312,,1.0,after 2015,1.0,1.0,92101.0,13000.0,sedan,0.0,0,0,0
763891,N315,CTU,65+,female,majority,30y+,university,upper class,0.640948803103933,,1.0,after 2015,1.0,1.0,10238.0,,sedan,2.0,1,4,0
403707,N316,CTU,40-64,female,minority,20-29y,high school,middle class,0.5860627511953,,0.0,before 2015,0.0,1.0,32765.0,13000.0,sports car,2.0,1,0,0
792734,N317,CTU,40-64,female,majority,0-9y,university,upper class,0.616824778030014,,1.0,after 2015,1.0,1.0,10238.0,9000.0,sedan,0.0,0,0,0
268227,N318,CTU,65+,male,minority,30y+,high school,middle class,0.322466018395098,,1.0,after 2015,1.0,1.0,10238.0,,sedan,2.0,0,1,0
519764,N319,CTU,65+,male,majority,30y+,none,middle class,0.344957864738121,,1.0,before 2015,0.0,1.0,32765.0,15000.0,sedan,7.0,0,0,0
912172,N320,CTU,16-25,male,majority,0-9y,university,upper class,0.715403422757268,,1.0,after 2015,1.0,1.0,32765.0,10000.0,sedan,0.0,0,0,0
560068,N321,CTU,26-39,male,majority,10-19y,high school,working class,0.408292006153343,,1.0,before 2015,1.0,0.0,10238.0,10000.0,sedan,1.0,0,1,1
652414,N322,CTU,16-25,male,majority,0-9y,none,poverty,0.270844012165979,,0.0,before 2015,0.0,1.0,10238.0,,sedan,0.0,0,0,1
126077,N323,CTU,26-39,female,majority,10-19y,university,upper class,0.606735714725739,,1.0,before 2015,0.0,1.0,10238.0,12000.0,sedan,1.0,0,2,0
220269,N324,CTU,65+,female,majority,30y+,university,upper class,0.582468017917899,,1.0,before 2015,0.0,1.0,10238.0,14000.0,sedan,1.0,1,3,0
136946,N325,CTU,65+,male,majority,0-9y,high school,upper class,0.606220644797911,,1.0,before 2015,1.0,1.0,10238.0,,sedan,0.0,0,0,0
379940,N326,CTU,26-39,male,majority,0-9y,university,upper class,,,1.0,before 2015,0.0,0.0,32765.0,12000.0,sedan,0.0,0,0,1
856902,N327,CTU,26-39,female,majority,10-19y,high school,middle class,0.755633866133054,,0.0,before 2015,0.0,1.0,10238.0,16000.0,sedan,0.0,0,0,1
241888,N328,CTU,16-25,male,majority,0-9y,university,poverty,0.291208626052175,,0.0,before 2015,0.0,1.0,32765.0,11000.0,sedan,0.0,0,0,1
908199,N329,CTU,26-39,female,majority,10-19y,university,upper class,0.616111724383974,,1.0,after 2015,0.0,0.0,10238.0,13000.0,sedan,0.0,0,0,0
